EmployeeID,Age,AgeGroup,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeCount,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating
4188,43,36-45,No,Travel_Rarely,Sales,9,5,Technical Degree,1,Female,1,Research Director,Divorced,12740,1,Y,19,8,0,6,3,5,1,4,4,3,2,2,3
4189,50,45-55,Yes,Travel_Rarely,Research & Development,12,4,Medical,1,Male,1,Research Director,Married,49000,1,Y,11,8,0,3,3,3,0,2,1,3,3,2,3
4190,35,26-35,No,Travel_Rarely,Sales,2,4,Marketing,1,Male,3,Manufacturing Director,Married,104660,1,Y,13,8,0,2,1,2,2,2,4,4,3,3,3
4191,36,36-45,No,Travel_Rarely,Research & Development,25,1,Life Sciences,1,Female,4,Sales Executive,Married,170070,9,Y,12,8,1,6,2,1,0,0,2,1,4,2,3
4192,33,26-35,No,Travel_Frequently,Sales,9,2,Marketing,1,Male,4,Human Resources,Married,29090,2,Y,11,8,0,10,2,5,1,3,3,1,3,2,3
4193,35,26-35,No,Travel_Rarely,Research & Development,10,1,Medical,1,Male,1,Research Scientist,Divorced,57650,1,Y,14,8,1,1,2,1,0,0,3,4,3,3,3
4194,27,26-35,No,Travel_Rarely,Sales,8,2,Marketing,1,Female,3,Research Scientist,Divorced,45990,1,Y,15,8,1,1,3,1,0,0,4,1,3,2,3
4195,26,26-35,Yes,Travel_Rarely,Sales,4,3,Marketing,1,Male,2,Manager,Single,24040,1,Y,12,8,0,1,6,1,0,1,1,3,2,3,3
4196,27,26-35,No,Travel_Frequently,Sales,24,3,Life Sciences,1,Male,4,Healthcare Representative,Single,31720,1,Y,20,8,1,9,1,9,1,7,4,3,3,3,4
4197,30,26-35,No,Travel_Frequently,Research & Development,1,4,Medical,1,Male,1,Research Scientist,Single,20330,1,Y,14,8,1,12,3,12,3,7,3,4,3,1,3
4198,41,36-45,Yes,Travel_Rarely,Sales,20,4,Marketing,1,Male,2,Sales Executive,Married,102090,1,Y,13,8,1,23,2,22,15,8,2,3,3,3,3
4199,34,26-35,No,Non-Travel,Research & Development,7,2,Technical Degree,1,Female,1,Research Scientist,Single,86200,0,Y,13,8,1,10,2,9,8,7,2,3,3,2,3
4200,37,36-45,No,Travel_Rarely,Research & Development,17,3,Life Sciences,1,Female,3,Sales Executive,Married,20640,4,Y,16,8,0,8,3,1,0,0,2,2,3,2,3
4201,46,45-55,No,Travel_Frequently,Research & Development,20,3,Technical Degree,1,Male,3,Sales Executive,Single,40350,4,Y,14,8,1,14,2,9,0,8,1,4,3,3,3
4202,35,26-35,No,Travel_Rarely,Research & Development,8,4,Medical,1,Female,3,Research Scientist,Married,38380,1,Y,16,8,1,1,2,1,0,1,4,4,3,3,3
4203,48,45-55,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,1,Sales Executive,Single,45910,9,Y,16,8,0,23,6,1,0,0,1,3,3,1,3
4204,28,26-35,Yes,Travel_Rarely,Research & Development,10,1,Medical,1,Male,1,Sales Executive,Single,25610,1,Y,22,8,1,2,3,2,2,2,3,3,2,3,4
4205,44,36-45,No,Travel_Rarely,Research & Development,1,1,Medical,1,Female,3,Research Scientist,Divorced,15630,5,Y,12,8,2,9,3,4,1,3,2,1,2,3,3
4206,35,26-35,No,Non-Travel,Research & Development,5,4,Technical Degree,1,Female,3,Manufacturing Director,Married,48980,2,Y,15,8,2,10,2,4,2,3,3,1,3,3,3
4207,26,26-35,No,Travel_Rarely,Research & Development,4,4,Life Sciences,1,Female,3,Sales Executive,Married,47890,7,Y,20,8,1,5,2,2,0,0,3,4,2,3,4
4208,33,26-35,No,Travel_Frequently,Sales,29,4,Life Sciences,1,Female,1,Human Resources,Single,31800,1,Y,14,8,1,15,2,15,8,12,1,4,3,3,3
4209,35,26-35,No,Travel_Frequently,Research & Development,15,3,Medical,1,Male,3,Manufacturing Director,Married,65490,1,Y,20,8,0,9,3,9,1,8,2,1,2,3,4
4210,35,26-35,No,Travel_Rarely,Human Resources,3,2,Life Sciences,1,Female,1,Laboratory Technician,Married,63880,3,Y,13,8,0,4,6,2,2,2,3,1,3,2,3
4211,31,26-35,No,Travel_Rarely,Sales,10,2,Life Sciences,1,Female,2,Research Scientist,Divorced,112440,3,Y,12,8,1,10,3,7,1,7,4,4,2,3,3
4212,37,36-45,No,Travel_Rarely,Sales,4,3,Marketing,1,Male,4,Human Resources,Divorced,160320,1,Y,13,8,0,7,2,7,0,7,1,3,4,3,3
4213,32,26-35,No,Travel_Rarely,Research & Development,21,3,Other,1,Male,2,Sales Executive,Married,23620,1,Y,11,8,0,9,2,9,7,8,1,4,3,3,3
4214,38,36-45,No,Travel_Frequently,Research & Development,25,3,Medical,1,Male,2,Manufacturing Director,Single,163280,1,Y,17,8,3,10,2,10,9,9,4,4,3,3,3
4215,50,45-55,No,Travel_Rarely,Sales,2,4,Marketing,1,Female,4,Research Scientist,Divorced,83760,5,Y,14,8,3,29,2,27,13,8,2,3,2,3,3
4216,59,55+,No,Travel_Rarely,Research & Development,1,3,Technical Degree,1,Male,1,Laboratory Technician,Single,166060,7,Y,11,8,0,28,6,21,7,9,1,1,2,3,3
4217,36,36-45,No,Travel_Rarely,Sales,1,2,Marketing,1,Female,2,Sales Executive,Divorced,86060,1,Y,14,8,2,17,3,17,12,8,3,3,3,3,3
4218,55,45-55,No,Travel_Rarely,Research & Development,7,3,Medical,1,Male,3,Research Scientist,Divorced,22720,2,Y,17,8,1,21,2,5,0,2,4,3,3,3,3
4219,36,36-45,No,Travel_Frequently,Research & Development,3,3,Life Sciences,1,Female,2,Laboratory Technician,Single,20180,1,Y,13,8,0,6,5,6,0,3,2,2,3,3,3
4220,45,36-45,No,Travel_Rarely,Research & Development,1,2,Medical,1,Female,1,Sales Executive,Divorced,70830,2,Y,12,8,1,25,5,1,0,0,2,NA,3,3,3
4221,35,26-35,No,Travel_Frequently,Human Resources,9,3,Other,1,Female,2,Sales Representative,Married,40840,4,Y,13,8,1,5,3,3,1,2,2,1,2,3,3
4222,36,36-45,Yes,Travel_Rarely,Sales,7,2,Life Sciences,1,Male,4,Laboratory Technician,Married,144110,0,Y,18,8,3,2,2,1,0,0,4,3,2,4,3
4223,59,55+,No,Travel_Frequently,Research & Development,10,4,Life Sciences,1,Male,3,Research Scientist,Single,23080,7,Y,19,8,1,20,4,4,1,3,1,3,2,2,3
4224,29,26-35,No,Travel_Rarely,Research & Development,28,4,Life Sciences,1,Female,1,Sales Representative,Married,48410,0,Y,11,8,0,6,3,5,0,4,3,2,3,3,3
4225,31,26-35,No,Travel_Rarely,Research & Development,3,2,Medical,1,Female,3,Sales Executive,Single,42850,1,Y,21,8,1,1,2,1,1,0,3,2,3,1,4
4226,32,26-35,No,Travel_Rarely,Sales,3,4,Life Sciences,1,Male,2,Manufacturing Director,Married,97150,1,Y,15,8,1,10,1,10,0,9,2,2,3,2,3
4227,36,36-45,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Male,2,Sales Representative,Married,43200,NA,Y,17,8,0,5,2,1,0,0,2,4,3,3,3
4228,31,26-35,No,Travel_Rarely,Research & Development,27,3,Medical,1,Female,2,Research Director,Single,21320,1,Y,18,8,0,11,3,11,1,8,3,4,3,3,3
4229,35,26-35,No,Travel_Rarely,Research & Development,2,4,Medical,1,Male,2,Healthcare Representative,Single,101240,0,Y,14,8,1,16,2,15,2,8,3,1,3,4,3
4230,45,36-45,No,Travel_Rarely,Human Resources,14,3,Human Resources,1,Female,1,Sales Executive,Married,54730,4,Y,13,8,0,17,3,0,0,0,4,1,4,1,3
4231,37,36-45,No,Travel_Rarely,Research & Development,1,3,Life Sciences,1,Female,3,Sales Executive,Single,52070,4,Y,17,8,3,16,3,5,0,2,1,3,4,3,3
4232,46,45-55,No,Travel_Rarely,Research & Development,9,3,Medical,1,Male,3,Manager,Divorced,164370,8,Y,15,8,1,16,0,4,0,2,2,2,3,3,3
4233,30,26-35,No,Travel_Rarely,Sales,18,3,Life Sciences,1,Male,4,Human Resources,Married,22960,1,Y,18,8,1,10,2,10,3,0,4,4,2,3,3
4234,35,26-35,No,Travel_Rarely,Research & Development,20,4,Life Sciences,1,Female,3,Human Resources,Single,40690,1,Y,13,8,0,6,5,6,0,4,2,3,3,3,3
4235,55,45-55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,2,Laboratory Technician,Married,74410,3,Y,12,8,1,24,4,1,1,0,1,4,3,3,3
4236,38,36-45,No,Non-Travel,Sales,11,1,Marketing,1,Male,2,Laboratory Technician,Divorced,24300,7,Y,13,8,2,17,2,13,1,9,2,4,3,4,3
4237,34,26-35,No,Travel_Rarely,Research & Development,8,2,Medical,1,Male,1,Research Scientist,Married,58780,1,Y,14,8,0,5,1,5,1,3,1,2,3,3,3
4238,56,55+,No,Travel_Rarely,Human Resources,2,1,Medical,1,Male,2,Sales Executive,Single,26440,4,Y,11,8,1,37,2,6,0,2,4,4,2,3,3
4239,23,18-25,No,Travel_Rarely,Research & Development,10,3,Medical,1,Male,2,Laboratory Technician,Divorced,64390,3,Y,22,8,3,3,2,0,0,0,3,1,3,3,4
4240,51,45-55,No,Travel_Rarely,Research & Development,29,4,Life Sciences,1,Female,5,Manufacturing Director,Married,24510,3,Y,17,8,0,10,2,4,0,3,4,4,3,2,3
4241,30,26-35,No,Travel_Rarely,Sales,8,2,Technical Degree,1,Male,1,Sales Representative,Married,63920,1,Y,21,8,1,11,2,11,10,8,3,4,3,4,4
4242,46,45-55,Yes,Travel_Rarely,Sales,1,2,Medical,1,Female,2,Research Scientist,Single,97140,1,Y,22,8,0,9,0,9,4,7,3,4,3,3,4
4243,40,36-45,No,Travel_Frequently,Research & Development,6,3,Medical,1,Male,1,Healthcare Representative,Married,60770,1,Y,16,8,2,22,2,22,11,11,3,2,2,2,3
4244,51,45-55,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Female,5,Sales Representative,Single,24500,0,Y,12,8,1,11,2,10,1,0,3,4,1,3,3
4245,30,26-35,No,Travel_Rarely,Research & Development,9,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,92500,1,Y,12,8,3,11,0,11,2,7,3,2,2,3,3
4246,46,45-55,No,Travel_Frequently,Research & Development,12,1,Medical,1,Male,1,Laboratory Technician,Married,20740,2,Y,15,8,1,21,3,10,9,5,3,1,2,3,3
4247,32,26-35,No,Travel_Rarely,Sales,15,3,Marketing,1,Male,1,Research Scientist,Single,101690,1,Y,14,8,0,12,6,11,5,7,2,3,3,2,3
4248,54,45-55,No,Travel_Rarely,Research & Development,25,1,Medical,1,Female,1,Laboratory Technician,Married,48550,9,Y,25,8,1,16,2,4,0,3,1,3,1,2,4
4249,24,18-25,No,Travel_Rarely,Sales,6,2,Marketing,1,Male,2,Research Scientist,Married,40870,0,Y,20,8,3,4,1,3,0,2,1,3,2,3,4
4250,28,26-35,No,Non-Travel,Sales,9,4,Medical,1,Male,2,Laboratory Technician,Married,23670,1,Y,13,8,0,5,2,5,0,4,2,3,4,2,3
4251,58,55+,No,Travel_Rarely,Research & Development,8,4,Life Sciences,1,Male,2,Sales Executive,Single,29720,0,Y,14,8,0,38,2,37,1,8,4,3,2,4,3
4252,44,36-45,No,Non-Travel,Research & Development,23,2,Medical,1,Female,1,Research Scientist,Married,195860,4,Y,16,8,0,17,3,3,1,2,2,2,4,2,3
4253,37,36-45,Yes,Travel_Rarely,Human Resources,9,3,Human Resources,1,Male,2,Healthcare Representative,Divorced,54840,4,Y,17,8,0,7,4,3,0,2,3,1,3,3,3
4254,32,26-35,No,Travel_Rarely,Human Resources,12,2,Human Resources,1,Female,1,Sales Representative,Single,20610,1,Y,15,8,1,1,2,1,0,0,4,1,3,2,3
4255,20,18-25,Yes,Travel_Frequently,Sales,4,4,Life Sciences,1,Female,2,Healthcare Representative,Single,99240,1,Y,22,8,0,1,3,1,1,0,4,4,3,3,4
4256,34,26-35,No,Travel_Rarely,Research & Development,1,4,Other,1,Male,4,Laboratory Technician,Single,41980,1,Y,22,8,1,16,2,16,2,10,1,3,3,2,4
4257,37,36-45,No,Non-Travel,Sales,24,2,Life Sciences,1,Male,1,Research Scientist,Divorced,68150,5,Y,20,8,1,17,3,1,0,0,3,4,4,3,4
4258,59,55+,No,Non-Travel,Research & Development,12,2,Life Sciences,1,Male,2,Sales Executive,Married,47230,9,Y,14,8,0,30,0,3,2,2,3,4,3,3,3
4259,50,45-55,No,Travel_Frequently,Research & Development,3,4,Medical,1,Male,4,Research Scientist,Married,61420,3,Y,13,8,2,28,3,8,0,7,1,2,2,2,3
4260,25,18-25,Yes,Travel_Rarely,Sales,10,1,Marketing,1,Male,2,Research Director,Single,82370,1,Y,13,8,0,6,6,6,0,3,3,3,3,2,3
4261,25,18-25,No,Travel_Rarely,Research & Development,26,3,Technical Degree,1,Male,1,Laboratory Technician,Married,88530,1,Y,22,8,1,2,3,2,2,1,4,4,3,3,4
4262,22,18-25,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,1,Sales Representative,Single,193310,1,Y,12,8,1,1,2,0,0,0,2,4,3,3,3
4263,51,45-55,No,Travel_Frequently,Research & Development,1,3,Life Sciences,1,Female,1,Sales Executive,Single,20730,3,Y,14,8,1,23,4,13,12,8,1,1,2,3,3
4264,34,26-35,Yes,Travel_Frequently,Human Resources,4,4,Life Sciences,1,Female,5,Sales Executive,Single,55620,1,Y,15,8,0,9,3,9,0,6,1,3,3,3,3
4265,54,45-55,No,Non-Travel,Research & Development,9,3,Life Sciences,1,Male,1,Laboratory Technician,Single,196130,2,Y,17,8,0,23,5,5,4,4,4,4,3,3,3
4266,24,18-25,No,Travel_Rarely,Research & Development,2,1,Life Sciences,1,Male,2,Laboratory Technician,Married,34070,0,Y,13,8,1,6,4,5,1,2,2,3,3,3,3
4267,34,26-35,No,Travel_Rarely,Sales,4,3,Marketing,1,Female,2,Sales Representative,Divorced,50630,6,Y,12,8,1,12,2,1,0,0,3,2,3,3,3
4268,37,36-45,No,Travel_Rarely,Sales,6,1,Technical Degree,1,Male,1,Laboratory Technician,Single,46390,2,Y,12,8,2,12,3,5,1,3,3,4,3,3,3
4269,34,26-35,No,Travel_Rarely,Sales,9,2,Medical,1,Male,2,Healthcare Representative,Single,48760,2,Y,21,8,1,14,3,11,5,8,3,1,3,3,4
4270,36,36-45,No,Travel_Frequently,Human Resources,7,3,Medical,1,Male,1,Research Scientist,Married,26900,0,Y,11,8,0,10,1,9,2,8,2,4,3,3,3
4271,36,36-45,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,2,Manufacturing Director,Divorced,175670,5,Y,13,8,0,7,6,1,0,0,1,4,3,3,3
4272,43,36-45,No,Travel_Frequently,Research & Development,3,4,Life Sciences,1,Male,1,Sales Executive,Married,24080,1,Y,12,8,1,25,3,25,4,12,3,4,4,3,3
4273,30,26-35,No,Travel_Frequently,Research & Development,10,3,Life Sciences,1,Female,3,Healthcare Representative,Divorced,28140,1,Y,24,8,0,10,2,10,0,9,1,3,2,3,4
4274,33,26-35,No,Non-Travel,Sales,7,3,Life Sciences,1,Male,2,Sales Executive,Married,112450,0,Y,21,8,0,8,3,7,0,7,3,2,4,3,4
4275,56,55+,Yes,Travel_Rarely,Research & Development,15,3,Life Sciences,1,Male,2,Laboratory Technician,Married,33120,9,Y,19,8,0,7,1,5,4,3,2,2,3,1,3
4276,51,45-55,No,Travel_Rarely,Research & Development,3,2,Other,1,Female,2,Sales Representative,Single,190490,7,Y,14,8,1,23,2,20,15,15,1,3,3,3,3
4277,31,26-35,Yes,Travel_Rarely,Research & Development,2,4,Technical Degree,1,Female,3,Sales Executive,Married,21410,4,Y,20,8,0,12,2,7,7,7,2,3,2,3,4
4278,26,26-35,No,Travel_Rarely,Sales,17,3,Medical,1,Female,2,Manager,Married,57690,1,Y,19,8,0,5,4,5,4,3,3,2,2,2,3
4279,58,55+,Yes,Travel_Rarely,Sales,2,2,Medical,1,Female,1,Research Scientist,Married,43850,1,Y,13,8,1,40,2,40,15,6,4,4,2,2,3
4280,19,18-25,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,1,Male,1,Manager,Single,53320,1,Y,23,8,1,0,2,0,0,0,4,3,2,3,4
4281,22,18-25,No,Travel_Rarely,Sales,29,4,Technical Degree,1,Male,1,Sales Executive,Married,46630,0,Y,13,8,1,3,1,2,2,1,3,4,3,3,3
4282,49,45-55,No,Travel_Rarely,Research & Development,2,3,Life Sciences,1,Female,1,Sales Executive,Married,47240,1,Y,11,8,1,16,3,15,5,11,3,1,2,2,3
4283,43,36-45,No,Travel_Frequently,Sales,2,2,Life Sciences,1,Male,1,Sales Executive,Single,32110,4,Y,13,8,0,18,2,3,1,2,2,3,3,4,3
4284,50,45-55,No,Travel_Frequently,Research & Development,19,4,Life Sciences,1,Male,2,Sales Executive,Single,53770,4,Y,14,8,1,16,3,2,2,1,3,4,3,4,3
4285,31,26-35,Yes,Travel_Rarely,Research & Development,15,1,Medical,1,Female,2,Sales Executive,Married,40660,3,Y,22,8,0,4,2,2,2,2,2,3,3,2,4
4286,41,36-45,No,Travel_Rarely,Research & Development,17,2,Other,1,Male,1,Manufacturing Director,Divorced,52080,3,Y,11,8,3,12,2,9,0,7,3,3,3,1,3
4287,26,26-35,No,Travel_Rarely,Research & Development,17,4,Life Sciences,1,Male,2,Sales Executive,Married,48770,1,Y,13,8,1,8,5,8,5,7,3,3,3,4,3
4288,36,36-45,No,Travel_Rarely,Human Resources,25,1,Human Resources,1,Male,2,Research Scientist,Divorced,31170,6,Y,21,8,1,7,2,3,0,1,2,2,3,4,4
4289,51,45-55,Yes,Travel_Frequently,Research & Development,6,3,Life Sciences,1,Female,1,Manager,Single,15690,2,Y,11,8,0,18,2,4,0,3,1,4,3,4,3
4290,39,36-45,No,Travel_Rarely,Research & Development,7,3,Life Sciences,1,Female,1,Research Scientist,Married,196580,4,Y,13,8,1,17,3,15,5,9,4,3,4,4,3
4291,25,18-25,No,Travel_Rarely,Sales,29,1,Medical,1,Female,3,Research Scientist,Married,30690,2,Y,14,8,1,6,3,2,2,2,1,3,3,2,3
4292,30,26-35,No,Travel_Rarely,Research & Development,21,1,Medical,1,Male,2,Laboratory Technician,Married,104350,0,Y,11,8,0,12,5,11,4,7,3,4,1,3,3
4293,32,26-35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,2,Research Director,Single,41480,7,Y,15,8,0,10,0,5,0,4,1,1,4,2,3
4294,45,36-45,No,Travel_Rarely,Research & Development,2,1,Technical Degree,1,Female,2,Healthcare Representative,Single,57680,5,Y,23,8,1,9,4,6,0,3,3,4,2,3,4
4295,38,36-45,No,Travel_Rarely,Research & Development,7,4,Life Sciences,1,Female,2,Research Director,Single,50420,3,Y,16,8,1,19,4,3,2,2,4,3,3,3,3
4296,30,26-35,No,Travel_Rarely,Sales,13,3,Marketing,1,Female,2,Laboratory Technician,Single,57700,1,Y,16,8,1,5,2,5,0,4,1,3,2,4,3
4297,32,26-35,No,Travel_Frequently,Sales,2,3,Marketing,1,Male,3,Laboratory Technician,Divorced,77560,0,Y,21,8,0,9,3,8,0,7,4,4,4,3,4
4298,30,26-35,No,Travel_Rarely,Research & Development,1,3,Medical,1,Female,3,Sales Executive,Divorced,103060,5,Y,13,8,0,8,5,3,2,2,4,1,3,3,3
4299,30,26-35,No,Travel_Rarely,Sales,9,3,Medical,1,Male,2,Research Scientist,Single,39360,0,Y,11,8,1,6,3,5,1,2,2,4,3,3,3
4300,41,36-45,No,Travel_Frequently,Sales,10,2,Medical,1,Female,3,Manufacturing Director,Divorced,79450,4,Y,12,8,1,21,6,7,7,7,4,1,2,2,3
4301,41,36-45,No,Travel_Rarely,Research & Development,10,4,Medical,1,Male,4,Research Scientist,Married,57430,2,Y,12,8,3,7,2,5,1,4,3,1,3,4,3
4302,19,18-25,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,5,Manufacturing Director,Single,152020,1,Y,18,8,3,1,2,1,0,0,2,2,3,2,3
4303,40,36-45,No,Travel_Frequently,Research & Development,26,4,Medical,1,Male,2,Manufacturing Director,Divorced,54400,1,Y,12,8,1,20,2,20,2,13,2,2,3,3,3
4304,35,26-35,No,Travel_Rarely,Sales,8,1,Marketing,1,Female,3,Laboratory Technician,Married,37600,1,Y,14,8,3,10,2,10,0,6,3,2,3,3,3
4305,53,45-55,No,Travel_Rarely,Sales,14,2,Life Sciences,1,Female,5,Manufacturing Director,Married,35170,2,Y,12,8,1,13,1,7,4,5,2,3,1,2,3
4306,45,36-45,No,Travel_Rarely,Sales,1,4,Technical Degree,1,Male,1,Research Scientist,Divorced,25800,8,Y,17,8,3,20,3,17,0,15,2,2,NA,3,3
4307,32,26-35,No,Travel_Frequently,Sales,2,2,Life Sciences,1,Female,1,Manufacturing Director,Single,21660,1,Y,19,8,1,9,4,9,3,7,2,4,3,1,3
4308,29,26-35,No,Non-Travel,Research & Development,10,4,Technical Degree,1,Male,3,Healthcare Representative,Married,58690,1,Y,11,8,1,10,6,10,0,9,4,3,3,4,3
4309,51,45-55,No,Travel_Rarely,Research & Development,1,3,Other,1,Female,3,Research Director,Married,80080,2,Y,15,8,1,10,4,1,0,0,2,3,3,3,3
4310,58,55+,No,Travel_Rarely,Sales,3,3,Marketing,1,Female,1,Research Scientist,Married,52060,4,Y,11,8,3,9,4,1,0,0,2,2,2,1,3
4311,40,36-45,No,Travel_Rarely,Research & Development,11,2,Technical Degree,1,Male,4,Laboratory Technician,Married,52950,7,Y,18,8,0,15,4,12,2,11,3,4,2,3,3
4312,34,26-35,No,Travel_Frequently,Sales,24,4,Marketing,1,Male,2,Manufacturing Director,Married,164130,6,Y,16,8,0,6,1,4,1,2,3,3,3,3,3
4313,22,18-25,No,Travel_Rarely,Research & Development,3,3,Medical,1,Male,1,Laboratory Technician,Married,132690,1,Y,25,8,1,2,2,2,2,2,3,4,3,3,4
4314,27,26-35,No,Non-Travel,Research & Development,3,3,Medical,1,Male,1,Healthcare Representative,Divorced,27830,6,Y,16,8,1,6,2,2,2,2,4,2,1,4,3
4315,28,26-35,No,Travel_Rarely,Sales,4,4,Life Sciences,1,Male,2,Healthcare Representative,Married,54330,1,Y,13,8,1,5,4,5,0,2,3,4,1,2,3
4316,57,55+,No,Travel_Rarely,Research & Development,3,3,Life Sciences,1,Male,2,Manufacturing Director,Divorced,20130,3,Y,14,8,1,12,5,5,1,4,3,4,1,3,3
4317,27,26-35,No,Non-Travel,Research & Development,2,3,Life Sciences,1,Male,1,Manufacturing Director,Divorced,139660,1,Y,19,8,0,1,1,1,0,1,3,3,2,3,3
4318,50,45-55,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Female,2,Manufacturing Director,Single,43740,3,Y,15,8,1,21,5,5,4,4,3,2,3,4,3
4319,41,36-45,No,Travel_Rarely,Sales,7,4,Marketing,1,Male,4,Laboratory Technician,Divorced,68420,4,Y,12,8,1,13,3,9,1,8,1,3,3,3,3
4320,30,26-35,No,Travel_Rarely,Human Resources,1,4,Human Resources,1,Female,1,Manager,Married,174260,2,Y,12,8,1,12,0,10,7,4,2,4,3,2,3
4321,38,36-45,No,Travel_Rarely,Sales,1,1,Medical,1,Male,2,Laboratory Technician,Single,176030,4,Y,16,8,0,12,0,8,0,7,1,4,4,2,3
4322,32,26-35,No,Travel_Rarely,Research & Development,20,3,Medical,1,Female,1,Manufacturing Director,Single,45810,3,Y,14,8,1,8,3,5,1,4,3,3,3,3,3
4323,27,26-35,No,Travel_Rarely,Research & Development,5,4,Medical,1,Male,2,Healthcare Representative,Married,47350,0,Y,13,8,0,6,2,5,1,1,3,2,2,3,3
4324,19,18-25,Yes,Travel_Frequently,Research & Development,10,2,Life Sciences,1,Male,2,Healthcare Representative,Single,41870,0,Y,22,8,1,1,4,0,0,0,3,1,4,3,4
4325,36,36-45,No,Travel_Frequently,Sales,25,3,Marketing,1,Female,2,Research Director,Single,55050,4,Y,21,8,2,13,3,8,7,2,4,2,2,3,4
4326,30,26-35,No,Non-Travel,Sales,1,3,Medical,1,Female,1,Sales Executive,Divorced,54700,1,Y,18,8,1,12,2,12,6,10,3,1,3,3,3
4327,45,36-45,No,Travel_Rarely,Research & Development,24,2,Medical,1,Male,2,Sales Executive,Divorced,54760,4,Y,13,8,1,9,3,5,0,3,3,1,4,3,3
4328,56,55+,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,4,Manager,Divorced,25870,4,Y,12,8,0,19,2,2,2,2,3,1,3,2,3
4329,33,26-35,No,Travel_Rarely,Research & Development,2,2,Medical,1,Male,1,Sales Executive,Single,24400,0,Y,18,8,3,4,4,3,0,2,3,4,4,3,3
4330,19,18-25,Yes,Travel_Rarely,Research & Development,8,2,Life Sciences,1,Male,2,Sales Executive,Single,159720,1,Y,21,8,0,1,2,1,1,0,2,4,2,3,4
4331,46,45-55,No,Travel_Rarely,Research & Development,10,3,Technical Degree,1,Female,2,Laboratory Technician,Divorced,153790,1,Y,12,8,0,24,1,24,15,7,2,1,3,1,3
4332,38,36-45,No,Travel_Rarely,Sales,4,4,Life Sciences,1,Male,1,Manufacturing Director,Single,70820,1,Y,14,8,0,2,3,2,2,1,3,4,3,4,3
4333,31,26-35,No,Travel_Rarely,Sales,2,5,Life Sciences,1,Male,2,Sales Representative,Married,27280,8,Y,11,8,0,7,3,4,0,2,NA,4,3,4,3
4334,34,26-35,No,Travel_Rarely,Sales,9,3,Marketing,1,Female,2,Manager,Single,53680,2,Y,14,8,1,9,2,3,1,2,4,2,3,3,3
4335,41,36-45,Yes,Travel_Rarely,Research & Development,18,4,Life Sciences,1,Male,5,Laboratory Technician,Single,53470,1,Y,24,8,1,4,1,4,0,2,2,2,2,3,4
4336,50,45-55,No,Travel_Rarely,Sales,19,4,Marketing,1,Male,3,Sales Executive,Married,31950,2,Y,11,8,0,5,4,3,0,2,3,3,2,2,3
4337,53,45-55,No,Travel_Rarely,Sales,1,2,Life Sciences,1,Male,1,Manager,Divorced,39890,1,Y,13,8,0,5,2,4,1,3,4,1,3,3,3
4338,33,26-35,No,Travel_Rarely,Research & Development,4,3,Life Sciences,1,Male,1,Human Resources,Married,33060,1,Y,11,8,3,8,6,8,1,6,4,2,3,1,3
4339,40,36-45,No,Travel_Rarely,Research & Development,11,3,Life Sciences,1,Female,2,Sales Executive,Married,70050,1,Y,20,8,2,21,2,20,9,9,4,3,3,3,4
4340,55,45-55,No,Travel_Rarely,Research & Development,6,1,Life Sciences,1,Female,2,Laboratory Technician,Single,26550,8,Y,17,8,0,36,0,24,2,15,3,2,3,2,3
4341,34,26-35,No,Travel_Frequently,Human Resources,7,4,Other,1,Female,1,Research Scientist,Married,13930,1,Y,11,8,2,10,4,10,1,9,4,3,2,4,3
4342,51,45-55,No,Travel_Rarely,Human Resources,4,2,Human Resources,1,Male,2,Sales Representative,Single,25700,3,Y,18,8,0,21,2,7,1,0,4,2,3,3,3
4343,52,45-55,No,Travel_Rarely,Research & Development,2,4,Medical,1,Female,2,Sales Representative,Married,35370,0,Y,11,8,1,34,3,33,11,9,3,3,3,3,3
4344,27,26-35,No,Travel_Rarely,Sales,15,3,Marketing,1,Male,1,Research Scientist,Single,39860,1,Y,12,8,2,7,3,7,0,3,4,2,2,3,3
4345,35,26-35,Yes,Travel_Rarely,Research & Development,2,4,Life Sciences,1,Female,2,Research Director,Married,108830,3,Y,12,8,0,8,3,1,0,1,2,3,3,4,3
